School,Student,Examscore,LRTscore,AvsLRT
21,35,1.1094,2.0241,.20127
21,36,1.3747,.3711,.20127
21,37,.74723,.53641,.20127
21,38,-.19761,-1.2819,.20127
21,39,-1.1186,-2.3564,.20127
21,40,1.4395,.3711,.20127
21,41,1.1094,.45376,.20127
21,42,.073536,.53641,.20127
21,43,-1.2195,-1.6125,.20127
21,44,.67876,.61906,.20127
21,45,-.26516,.94967,.20127
21,46,1.2405,.86701,.20127
21,47,-.19761,-1.6125,.20127
21,48,.96759,1.1976,.20127
21,49,-.49278,-.86867,.20127
21,50,-1.6237,-1.8605,.20127
21,51,.89657,-.20746,.20127
21,52,.26132,.53641,.20127
21,53,.40267,.53641,.20127
21,54,.19415,-.37276,.20127
21,55,.0043218,-.62071,.20127
21,56,.073536,.70171,.20127
21,57,.0043218,-.042152,.20127
21,58,-.62305,-.78602,.20127
21,59,1.1094,.94967,.20127
21,60,.19415,-1.1993,.20127
21,61,1.3747,.86701,.20127
21,62,.19415,-.042152,.20127
21,63,.40267,.45376,.20127
21,64,-.12908,.28845,.20127
21,65,-.062088,.45376,.20127
21,66,1.5062,-.042152,.20127
21,67,.40267,-.45541,.20127
21,68,.67876,.78436,.20127
21,69,.0043218,1.0323,.20127
21,70,1.5792,1.3629,.20127
21,71,-.26516,.3711,.20127
21,72,-.19761,1.1976,.20127
21,73,-.33884,-.1248,.20127
22,1,-.26516,-.86867,-.062356
22,2,1.7349,3.016,-.062356
22,3,-1.5267,.28845,-.062356
22,4,.89657,1.4456,-.062356
22,5,-.12908,1.7762,-.062356
22,6,-.4198,.53641,-.062356
22,7,.40267,-.1248,-.062356
22,8,.26132,1.2803,-.062356
22,9,.32807,-.62071,-.062356
22,10,.32807,1.2803,-.062356
22,11,-.26516,-.37276,-.062356
22,12,-1.1186,-.29011,-.062356
22,13,-.62305,.45376,-.062356
22,14,-1.3353,.45376,-.062356
22,15,-.33884,-.70336,-.062356
22,16,-.77611,.28845,-.062356
22,17,.82199,.94967,-.062356
22,18,-.49278,.2058,-.062356
22,19,-1.1186,-1.1993,-.062356
22,20,.96759,1.3629,-.062356
22,21,.61073,.28845,-.062356
22,22,-1.5267,-2.2737,-.062356
22,23,-.55511,-2.0258,-.062356
22,24,-.49278,-.042152,-.062356
22,25,-.062088,.2058,-.062356
22,26,.54434,.45376,-.062356
22,27,-1.3353,-1.1166,-.062356
22,28,.54434,-.20746,-.062356
22,29,.61073,-.29011,-.062356
22,30,.0043218,.12315,-.062356
22,31,-.12908,-.1248,-.062356
22,32,-.062088,-.53806,-.062356
22,33,.19415,.61906,-.062356
22,34,-.4198,-.53806,-.062356
22,35,-.55511,.3711,-.062356
22,36,.19415,.78436,-.062356
22,37,.40267,-1.3646,-.062356
22,38,-1.8367,-1.8605,-.062356
22,39,-.49278,1.2803,-.062356
22,40,-2.2917,-.78602,-.062356
22,41,-1.1186,-.86867,-.062356
22,42,-.77611,.2058,-.062356
22,43,-.49278,-.53806,-.062356
22,44,-.93938,.70171,-.062356
22,45,-.85267,-1.3646,-.062356
22,46,-.62305,.040499,-.062356
22,47,1.4395,.86701,-.062356
22,48,-.93938,-.70336,-.062356
22,49,-.85267,-.62071,-.062356
22,50,-.85267,1.6109,-.062356
22,51,-.62305,.040499,-.062356
22,52,-1.8367,-.53806,-.062356
22,53,-.19761,1.6109,-.062356
22,54,-.77611,.61906,-.062356
22,55,-1.4387,-.37276,-.062356
22,56,-.19761,2.1068,-.062356
22,57,1.2405,.86701,-.062356
22,58,-1.9621,-1.034,-.062356
22,59,-.93938,-.78602,-.062356
22,60,-.93938,-.45541,-.062356
22,61,-.4198,.040499,-.062356
22,62,-.93938,-2.2737,-.062356
22,63,-1.5267,-1.5299,-.062356
22,64,-1.5267,-.70336,-.062356
22,65,.61073,.86701,-.062356
22,66,-2.2917,-1.1166,-.062356
22,67,.32807,.70171,-.062356
22,68,.19415,-.042152,-.062356
22,69,-.33884,-1.6952,-.062356
22,70,-1.9621,-1.4472,-.062356
22,71,-.69951,-.70336,-.062356
22,72,-2.5101,-.86867,-.062356
22,73,-1.2195,.2058,-.062356
22,74,-.4198,-.20746,-.062356
22,75,-.4198,-1.034,-.062356
22,76,.96759,1.7762,-.062356
22,77,-.12908,.45376,-.062356
22,78,-.33884,.12315,-.062356
22,79,.19415,.86701,-.062356
22,80,-.85267,-.95132,-.062356
22,81,-2.2917,-1.2819,-.062356
22,82,-.4198,-.29011,-.062356
22,83,-2.2917,-1.8605,-.062356
22,84,-1.2195,-.86867,-.062356
22,85,.13407,-.20746,-.062356
22,86,.073536,.040499,-.062356
22,87,.073536,1.8588,-.062356
22,88,-1.3353,-.042152,-.062356
22,89,-1.3353,-.37276,-.062356
22,90,.073536,1.4456,-.062356
23,1,.32807,-.20746,-.25468
23,2,-2.2917,-.70336,-.25468
23,3,-.85267,.3711,-.25468
23,4,-.55511,1.6935,-.25468
23,5,-1.0291,-1.2819,-.25468
23,6,.74723,-1.7778,-.25468
23,7,-.33884,1.115,-.25468
23,8,-1.7239,-1.1166,-.25468
23,9,.54434,.12315,-.25468
23,10,-.55511,.45376,-.25468
23,11,.74723,-.20746,-.25468
23,12,-.77611,.53641,-.25468
23,13,.61073,.94967,-.25468
23,14,-2.1086,-1.1166,-.25468
23,15,-2.7527,-2.3564,-.25468
23,16,.74723,1.4456,-.25468
23,17,-.77611,.040499,-.25468
23,18,-1.0291,-.29011,-.25468
23,19,-1.0291,-1.6125,-.25468
23,20,-.062088,.28845,-.25468
23,21,-.33884,.78436,-.25468
23,22,-2.2917,.040499,-.25468
23,23,-.93938,.61906,-.25468
23,24,-.33884,-.70336,-.25468
23,25,-2.5101,-1.6125,-.25468
23,26,.82199,-1.034,-.25468
23,27,-1.9621,.2058,-.25468
23,28,-.93938,-1.7778,-.25468
24,1,.26132,1.4456,-.4152
24,2,1.9003,.70171,-.4152
24,3,-.19761,-.53806,-.4152
24,4,.89657,-.62071,-.4152
24,5,.19415,-.1248,-.4152
24,6,1.4395,.12315,-.4152
24,7,-.69951,-2.935,-.4152
24,8,-1.2195,-1.4472,-.4152
24,9,-.55511,-.86867,-.4152
24,10,-.12908,-.1248,-.4152
24,11,.96759,-.042152,-.4152
24,12,1.7349,1.1976,-.4152
24,13,-.26516,.28845,-.4152
24,14,-.49278,.28845,-.4152
24,15,.0043218,-2.2737,-.4152
24,16,-1.4387,-.20746,-.4152
24,17,1.5062,-.95132,-.4152
24,18,.26132,1.2803,-.4152
24,19,1.8138,.61906,-.4152
24,20,.47819,-1.6952,-.4152
24,21,-2.5101,-.53806,-.4152
24,22,-.4198,.12315,-.4152
24,23,.47819,.45376,-.4152
24,24,.073536,-.042152,-.4152
24,25,-.69951,-.95132,-.4152
24,26,-.85267,-.45541,-.4152
24,27,.54434,-.37276,-.4152
24,28,-.69951,-1.2819,-.4152
24,29,-1.5267,-1.3646,-.4152
24,30,.61073,-1.2819,-.4152
24,31,-.77611,-.042152,-.4152
24,32,-.55511,.040499,-.4152
24,33,-.93938,-1.5299,-.4152
24,34,1.0396,-.78602,-.4152
24,35,.74723,-.70336,-.4152
24,36,.61073,-.042152,-.4152
24,37,-1.1186,-.70336,-.4152
25,1,-.85267,.28845,-.64902
25,2,-.33884,-1.6125,-.64902
25,3,.19415,-.37276,-.64902
25,4,-.12908,.61906,-.64902
25,5,.0043218,-1.034,-.64902
25,6,-.19761,-1.1166,-.64902
25,7,-.49278,-1.7778,-.64902
25,8,.82199,-.78602,-.64902
25,9,-.33884,1.0323,-.64902
25,10,-1.2195,-1.034,-.64902
25,11,-.85267,-1.6125,-.64902
25,12,.073536,1.3629,-.64902
25,13,.13407,-.1248,-.64902
25,14,-.12908,.2058,-.64902
25,15,-.26516,-.78602,-.64902
25,16,-1.8367,-2.1084,-.64902
25,17,.47819,1.4456,-.64902
25,18,-2.5101,-1.7778,-.64902
25,19,-3.0595,-2.3564,-.64902
25,20,-3.0595,-1.9431,-.64902
25,21,-.62305,.3711,-.64902
25,22,-1.7239,-2.1084,-.64902
25,23,.54434,-.042152,-.64902
25,24,-1.7239,-2.6043,-.64902
25,25,-.26516,-1.4472,-.64902
25,26,-1.3353,-.45541,-.64902
25,27,-1.1186,-.78602,-.64902
25,28,.19415,1.1976,-.64902
25,29,-.062088,-.37276,-.64902
25,30,.89657,.53641,-.64902
25,31,-.19761,.28845,-.64902
25,32,-.85267,-1.6952,-.64902
25,33,-1.1186,-1.9431,-.64902
25,34,-.77611,-.62071,-.64902
25,35,.32807,-.042152,-.64902
25,36,-.19761,.040499,-.64902
25,37,-.85267,-2.1084,-.64902
25,38,-.33884,-1.1166,-.64902
25,39,-.4198,-.53806,-.64902
25,40,-.69951,.040499,-.64902
25,41,-.69951,-.62071,-.64902
25,42,-1.7239,-.20746,-.64902
25,43,.26132,.12315,-.64902
25,44,-.33884,-.042152,-.64902
25,45,.073536,1.1976,-.64902
25,46,-.55511,-.70336,-.64902
25,47,-.77611,-1.034,-.64902
25,48,-.55511,.040499,-.64902
25,49,-.062088,.70171,-.64902
25,50,.61073,.53641,-.64902
25,51,-.12908,-.78602,-.64902
25,52,-.62305,-.53806,-.64902
25,53,-.93938,-1.9431,-.64902
25,54,.67876,-.20746,-.64902
25,55,-.69951,-1.2819,-.64902
25,56,.32807,1.7762,-.64902
25,57,-1.1186,-1.4472,-.64902
25,58,-.26516,-1.5299,-.64902
25,59,-.69951,-1.1993,-.64902
25,60,-3.0595,-2.935,-.64902
25,61,-.4198,-.29011,-.64902
25,62,.40267,-1.1993,-.64902
25,63,-.4198,-.70336,-.64902
25,64,-.93938,-.53806,-.64902
25,65,-1.7239,-.78602,-.64902
25,66,-.55511,-1.7778,-.64902
25,67,-.62305,-1.5299,-.64902
25,68,-1.5267,.2058,-.64902
25,69,.073536,-.53806,-.64902
25,70,-1.2195,-1.1993,-.64902
25,71,-1.2195,-1.3646,-.64902
25,72,-2.5101,-2.0258,-.64902
25,73,.13407,1.3629,-.64902
26,1,-.62305,-2.1084,-.65488
26,2,.19415,.12315,-.65488
26,3,1.0396,-1.1166,-.65488
26,4,-.12908,-1.1993,-.65488
26,5,.073536,.12315,-.65488
26,6,.40267,-.70336,-.65488
26,7,.19415,.2058,-.65488
26,8,-.93938,-.78602,-.65488
26,9,-.19761,.45376,-.65488
26,10,.74723,-.78602,-.65488
26,11,-.93938,-.70336,-.65488
26,12,-2.1086,-1.6952,-.65488
26,13,-.69951,-1.2819,-.65488
26,14,-1.2195,-1.1166,-.65488
26,15,.40267,.61906,-.65488
26,16,.67876,.040499,-.65488
26,17,-.49278,-.62071,-.65488
26,18,-.49278,-1.4472,-.65488
26,19,1.0396,.040499,-.65488
26,20,.13407,-.62071,-.65488
26,21,.073536,-.70336,-.65488
26,22,-1.4387,-2.687,-.65488
26,23,.13407,-1.1166,-.65488
26,24,-.62305,.2058,-.65488
26,25,1.1758,.53641,-.65488
26,26,-.69951,-.1248,-.65488
26,27,1.1758,.94967,-.65488
26,28,-1.5267,.94967,-.65488
26,29,.19415,.12315,-.65488
26,30,.82199,.45376,-.65488
26,31,-1.2195,.28845,-.65488
26,32,-.4198,-.95132,-.65488
26,33,-1.2195,-.86867,-.65488
26,34,-1.2195,-.62071,-.65488
26,35,-.4198,-1.7778,-.65488
26,36,-.4198,-.37276,-.65488
26,37,-1.2195,-.53806,-.65488
26,38,.61073,.53641,-.65488
26,39,-.19761,-1.5299,-.65488
26,40,-.4198,-1.6952,-.65488
26,41,-.49278,.040499,-.65488
26,42,-1.0291,-1.7778,-.65488
26,43,-1.2195,-.62071,-.65488
26,44,-.26516,.2058,-.65488
26,45,-.49278,-1.1993,-.65488
26,46,-1.3353,-1.9431,-.65488
26,47,-.85267,-1.1166,-.65488
26,48,.13407,.45376,-.65488
26,49,-.49278,-2.5217,-.65488
26,50,-1.6237,-2.1911,-.65488
26,51,.0043218,-.95132,-.65488
26,52,-.4198,-.042152,-.65488
26,53,.47819,1.5282,-.65488
26,54,-.4198,-.95132,-.65488
26,55,.74723,-.20746,-.65488
26,56,.19415,-.1248,-.65488
26,57,-1.9621,-2.439,-.65488
26,58,-.55511,-.29011,-.65488
26,59,.47819,-.1248,-.65488
26,60,-.33884,-.95132,-.65488
26,61,.40267,.70171,-.65488
26,62,-1.5267,-.70336,-.65488
26,63,1.5792,.94967,-.65488
26,64,-.49278,-1.6952,-.65488
26,65,-1.0291,-1.6125,-.65488
26,66,.40267,-.1248,-.65488
26,67,.67876,-.20746,-.65488
26,68,-2.7527,-.95132,-.65488
26,69,-.77611,-.62071,-.65488
26,70,-1.3353,-1.8605,-.65488
26,71,-2.1086,-2.7697,-.65488
26,72,-.19761,-.1248,-.65488
26,73,-.77611,-.70336,-.65488
26,74,-.77611,-.95132,-.65488
26,75,-1.4387,-1.6952,-.65488
27,1,1.3101,.70171,-.63555
27,2,.0043218,-2.935,-.63555
27,3,.26132,-.95132,-.63555
27,4,.54434,.12315,-.63555
27,5,-2.2917,-2.3564,-.63555
27,6,-.062088,-.29011,-.63555
27,7,-.69951,-.62071,-.63555
27,8,-1.7239,-1.9431,-.63555
27,9,.073536,.12315,-.63555
27,10,.32807,-.20746,-.63555
27,11,.40267,.28845,-.63555
27,12,-1.0291,.040499,-.63555
27,13,-.85267,-.042152,-.63555
27,14,.74723,1.0323,-.63555
27,15,-.19761,-.62071,-.63555
27,16,.74723,.70171,-.63555
27,17,-1.0291,-1.3646,-.63555
27,18,-1.5267,-2.5217,-.63555
27,19,-1.0291,-1.034,-.63555
27,20,.13407,-1.5299,-.63555
27,21,-1.0291,-.95132,-.63555
27,22,.67876,.78436,-.63555
27,23,-.062088,.53641,-.63555
27,24,-.85267,-1.3646,-.63555
27,25,-.062088,-.70336,-.63555
27,26,-1.1186,-1.034,-.63555
27,27,.073536,-.29011,-.63555
27,28,.54434,-.78602,-.63555
27,29,-.69951,-2.687,-.63555
27,30,1.3747,.53641,-.63555
27,31,-.4198,-.62071,-.63555
27,32,-1.1186,-.78602,-.63555
27,33,-1.5267,-.78602,-.63555
27,34,-.62305,-1.2819,-.63555
27,35,-1.3353,-.20746,-.63555
27,36,-1.4387,-1.4472,-.63555
27,37,.19415,-.042152,-.63555
27,38,-.26516,-.45541,-.63555
27,39,.74723,.2058,-.63555
28,1,-1.0291,.3711,-.35391
28,2,-.93938,.86701,-.35391
28,3,.19415,-.70336,-.35391
28,4,-.85267,-.1248,-.35391
28,5,-.4198,.12315,-.35391
28,6,-1.0291,-1.6125,-.35391
28,7,-.62305,-.1248,-.35391
28,8,.0043218,.78436,-.35391
28,9,-1.8367,-2.0258,-.35391
28,10,-1.2195,-.45541,-.35391
28,11,-.4198,1.6109,-.35391
28,12,-1.3353,-.62071,-.35391
28,13,-.62305,-.1248,-.35391
28,14,-.77611,-.86867,-.35391
28,15,-1.4387,-.86867,-.35391
28,16,-1.1186,.2058,-.35391
28,17,-1.1186,.3711,-.35391
28,18,-.55511,-.29011,-.35391
28,19,-1.3353,.28845,-.35391
28,20,-.062088,-.20746,-.35391
28,21,.073536,.78436,-.35391
28,22,-.4198,.12315,-.35391
28,23,-1.5267,-1.1166,-.35391
28,24,-1.5267,-.86867,-.35391
28,25,-1.9621,.12315,-.35391
28,26,-1.3353,-.29011,-.35391
28,27,.073536,.45376,-.35391
28,28,-.33884,-1.3646,-.35391
28,29,-1.3353,-1.3646,-.35391
28,30,-.26516,.78436,-.35391
28,31,-1.5267,.53641,-.35391
28,32,-1.6237,.3711,-.35391
28,33,-1.1186,-1.1993,-.35391
28,34,-.33884,.61906,-.35391
28,35,-1.2195,-1.1166,-.35391
28,36,-1.3353,-.86867,-.35391
28,37,-1.6237,-1.6952,-.35391
28,38,-1.3353,.3711,-.35391
28,39,-.85267,-.20746,-.35391
28,40,-.26516,.28845,-.35391
28,41,-.4198,-.45541,-.35391
28,42,-.77611,-.70336,-.35391
28,43,-1.5267,-2.1911,-.35391
28,44,.0043218,-.042152,-.35391
28,45,-.12908,1.2803,-.35391
28,46,-2.5101,-2.935,-.35391
28,47,-.55511,.3711,-.35391
28,48,-.62305,-1.5299,-.35391
28,49,.47819,-1.6125,-.35391
28,50,-.93938,-.37276,-.35391
28,51,-1.2195,.040499,-.35391
28,52,-1.0291,.28845,-.35391
28,53,.073536,-.62071,-.35391
28,54,-1.0291,-.70336,-.35391
28,55,-1.6237,-.86867,-.35391
28,56,-.55511,-.29011,-.35391
28,57,-1.0291,-.78602,-.35391
29,1,.54434,.94967,-.35183
29,2,-.62305,-1.034,-.35183
29,3,1.3747,.78436,-.35183
29,4,.61073,-1.5299,-.35183
29,5,-.12908,-.45541,-.35183
29,6,-.12908,.53641,-.35183
29,7,.96759,.2058,-.35183
29,8,.47819,.78436,-.35183
29,9,.073536,-.37276,-.35183
29,10,-.4198,-.86867,-.35183
29,11,.89657,-.45541,-.35183
29,12,-.93938,-1.4472,-.35183
29,13,1.3747,1.115,-.35183
29,14,-.77611,-.45541,-.35183
29,15,-1.1186,-2.439,-.35183
29,16,-.33884,.040499,-.35183
29,17,.26132,-.78602,-.35183
29,18,1.2405,.28845,-.35183
29,19,.073536,-.86867,-.35183
29,20,1.2405,.28845,-.35183
29,21,-1.2195,-1.9431,-.35183
29,22,.32807,-.45541,-.35183
29,23,-.26516,.12315,-.35183
29,24,-.26516,-1.034,-.35183
29,25,-.62305,-1.034,-.35183
29,26,.19415,-.78602,-.35183
29,27,.89657,-.20746,-.35183
29,28,.26132,.28845,-.35183
29,29,.61073,.45376,-.35183
29,30,-.77611,-.042152,-.35183
29,31,-.26516,-1.9431,-.35183
29,32,.26132,-.86867,-.35183
29,33,.32807,.3711,-.35183
29,34,-.26516,.28845,-.35183
29,35,.0043218,-.78602,-.35183
29,36,1.1758,-.37276,-.35183
29,37,.67876,1.0323,-.35183
29,38,.61073,-1.5299,-.35183
29,39,-.062088,-1.1166,-.35183
29,40,.82199,.12315,-.35183
29,41,.26132,-.53806,-.35183
29,42,.0043218,-.70336,-.35183
29,43,.32807,-.86867,-.35183
29,44,-.93938,-1.1993,-.35183
29,45,-.77611,-.95132,-.35183
29,46,.61073,.61906,-.35183
29,47,.40267,1.2803,-.35183
29,48,.13407,-1.1993,-.35183
29,49,.54434,-.20746,-.35183
29,50,-.85267,-.37276,-.35183
29,51,-.26516,-.45541,-.35183
29,52,.96759,.78436,-.35183
29,53,1.3747,.3711,-.35183
29,54,-.062088,-.37276,-.35183
29,55,.96759,-.1248,-.35183
29,56,.67876,-2.2737,-.35183
29,57,-.33884,-1.1993,-.35183
29,58,-1.2195,-1.1993,-.35183
29,59,.89657,-1.1166,-.35183
29,60,-1.3353,-1.034,-.35183
29,61,.40267,.61906,-.35183
29,62,-.55511,.61906,-.35183
29,63,-.62305,-.45541,-.35183
29,64,.0043218,-.62071,-.35183
29,65,1.6618,2.8506,-.35183
29,66,-.55511,-.042152,-.35183
29,67,-.62305,.53641,-.35183
29,68,.13407,.53641,-.35183
29,69,-1.3353,-1.9431,-.35183
29,70,.073536,-1.1166,-.35183
29,71,-.93938,-1.9431,-.35183
29,72,.40267,.45376,-.35183
29,73,-.93938,-.1248,-.35183
29,74,-1.7239,.28845,-.35183
29,75,.13407,-.45541,-.35183
29,76,.40267,-.62071,-.35183
29,77,.67876,.78436,-.35183
29,78,.0043218,-.78602,-.35183
29,79,-.062088,-.45541,-.35183
30,1,.13407,-.29011,.26877
30,2,.32807,-.1248,.26877
30,3,.82199,.12315,.26877
30,4,.13407,.040499,.26877
30,5,-.33884,-2.0258,.26877
30,6,1.1094,.61906,.26877
30,7,-1.3353,-.53806,.26877
30,8,2.103,1.8588,.26877
30,9,.96759,-2.1911,.26877
30,10,-1.7239,-.78602,.26877
30,11,-.12908,-.37276,.26877
30,12,-1.3353,-.29011,.26877
30,13,.47819,.3711,.26877
30,14,-1.8367,-.95132,.26877
30,15,1.8138,1.6109,.26877
30,16,-1.7239,-.45541,.26877
30,17,-.4198,.78436,.26877
30,18,.89657,.2058,.26877
30,19,2.5324,1.4456,.26877
30,20,.67876,.61906,.26877
30,21,-1.2195,-.20746,.26877
30,22,.67876,.78436,.26877
30,23,.82199,.12315,.26877
30,24,1.8138,.78436,.26877
30,25,-.19761,-.78602,.26877
30,26,1.0396,2.1068,.26877
30,27,1.0396,1.2803,.26877
30,28,.96759,.53641,.26877
30,29,.19415,1.115,.26877
30,30,-1.3353,-.1248,.26877
30,31,-1.2195,-1.034,.26877
30,32,-1.3353,-1.6952,.26877
30,33,1.3101,.70171,.26877
30,34,1.1758,.94967,.26877
30,35,-.33884,-.45541,.26877
30,36,-1.1186,-.37276,.26877
30,37,.89657,2.8506,.26877
30,38,-.55511,-.53806,.26877
30,39,2.7018,2.8506,.26877
30,40,3.6661,1.8588,.26877
30,41,1.8138,1.115,.26877
30,42,.13407,-.20746,.26877
31,1,.54434,.2058,-.49083
31,2,-.93938,-.95132,-.49083
31,3,.13407,-.62071,-.49083
31,4,-1.1186,-.1248,-.49083
31,5,-1.0291,-.62071,-.49083
31,6,.26132,-.1248,-.49083
31,7,-.33884,.2058,-.49083
31,8,.74723,.040499,-.49083
31,9,.74723,-.37276,-.49083
31,10,.19415,-.95132,-.49083
31,11,-.93938,-.1248,-.49083
31,12,-.4198,.2058,-.49083
31,13,-.69951,-1.4472,-.49083
31,14,.47819,.45376,-.49083
31,15,.0043218,.2058,-.49083
31,16,-1.0291,-1.1993,-.49083
31,17,-.49278,-.53806,-.49083
31,18,-1.0291,-.1248,-.49083
31,19,-.26516,-2.3564,-.49083
31,20,.13407,-2.0258,-.49083
31,21,-.77611,-.29011,-.49083
31,22,1.1094,.45376,-.49083
31,23,.19415,-.37276,-.49083
31,24,-.4198,-1.8605,-.49083
31,25,-1.5267,-.70336,-.49083
31,26,1.4395,-.1248,-.49083
31,27,.47819,-.29011,-.49083
31,28,-.26516,-.042152,-.49083
31,29,.74723,.12315,-.49083
31,30,.13407,.61906,-.49083
31,31,.40267,.2058,-.49083
31,32,-.12908,-.86867,-.49083
31,33,-1.8367,-1.3646,-.49083
31,34,-.33884,-.62071,-.49083
31,35,-1.2195,-.45541,-.49083
31,36,-.77611,-1.1166,-.49083
31,37,-1.0291,-.20746,-.49083
31,38,-.77611,-.95132,-.49083
31,39,.47819,.53641,-.49083
31,40,.26132,-.042152,-.49083
31,41,-.93938,-1.1993,-.49083
31,42,-.26516,-1.034,-.49083
31,43,-.85267,-1.1166,-.49083
31,44,-.69951,-.62071,-.49083
31,45,-.062088,-.042152,-.49083
31,46,-.69951,-.20746,-.49083
31,47,.073536,-1.7778,-.49083
31,48,.74723,-.29011,-.49083
31,49,.0043218,-.1248,-.49083
32,1,-.93938,-1.6952,-.65023
32,2,-.33884,-1.8605,-.65023
32,3,-.55511,-.20746,-.65023
32,4,-.85267,-.70336,-.65023
32,5,.19415,1.115,-.65023
32,6,-1.4387,-2.6043,-.65023
32,7,-1.1186,-2.935,-.65023
32,8,.0043218,.53641,-.65023
32,9,-.4198,-.20746,-.65023
32,10,1.0396,1.0323,-.65023
32,11,1.0396,.45376,-.65023
32,12,.40267,.3711,-.65023
32,13,-.26516,-1.2819,-.65023
32,14,-1.6237,-1.7778,-.65023
32,15,-1.4387,-1.7778,-.65023
32,16,1.2405,.53641,-.65023
32,17,.13407,-1.1166,-.65023
32,18,-3.0595,-2.6043,-.65023
32,19,.54434,-.62071,-.65023
32,20,.32807,-.53806,-.65023
32,21,-1.8367,-.53806,-.65023
32,22,1.5062,1.6935,-.65023
32,23,-.33884,-.95132,-.65023
32,24,-1.8367,-1.6952,-.65023
32,25,-1.0291,.040499,-.65023
32,26,-.12908,.2058,-.65023
32,27,-1.9621,-.53806,-.65023
32,28,.19415,.45376,-.65023
32,29,.67876,-.1248,-.65023
32,30,-.62305,-1.3646,-.65023
32,31,-.33884,.040499,-.65023
32,32,.26132,.53641,-.65023
32,33,-.62305,-.1248,-.65023
32,34,.0043218,-1.034,-.65023
32,35,-.26516,-1.5299,-.65023
32,36,-.93938,-1.8605,-.65023
32,37,-.12908,-1.1993,-.65023
32,38,.96759,1.0323,-.65023
32,39,.74723,-.53806,-.65023
32,40,-1.6237,-1.6125,-.65023
32,41,.67876,-.042152,-.65023
32,42,-1.8367,-2.2737,-.65023
33,1,.13407,.94967,.075921
33,2,.54434,1.115,.075921
33,3,.47819,.040499,.075921
33,4,.073536,.040499,.075921
33,5,-1.3353,-.1248,.075921
33,6,-1.3353,-1.6125,.075921
33,7,-.55511,-1.2819,.075921
33,8,-.33884,-.95132,.075921
33,9,.0043218,.040499,.075921
33,10,.74723,1.3629,.075921
33,11,.26132,-1.1993,.075921
33,12,.89657,.53641,.075921
33,13,.32807,.2058,.075921
33,14,-.85267,-.45541,.075921
33,15,-.77611,-.29011,.075921
33,16,.0043218,-.53806,.075921
33,17,.40267,1.1976,.075921
33,18,.74723,1.3629,.075921
33,19,.073536,.61906,.075921
33,20,-.33884,-.29011,.075921
33,21,.89657,1.1976,.075921
33,22,1.0396,2.1068,.075921
33,23,-.26516,.78436,.075921
33,24,1.0396,-.042152,.075921
33,25,.67876,.040499,.075921
33,26,-.062088,-.1248,.075921
33,27,-.55511,-.1248,.075921
33,28,-.33884,-.62071,.075921
33,29,.40267,.53641,.075921
33,30,-.19761,-.45541,.075921
33,31,.13407,.78436,.075921
33,32,-.4198,.040499,.075921
33,33,-1.3353,-1.8605,.075921
33,34,-.33884,-1.1166,.075921
33,35,.61073,.28845,.075921
33,36,.40267,.3711,.075921
33,37,-.69951,-.45541,.075921
33,38,-.19761,.040499,.075921
33,39,-1.3353,-.20746,.075921
33,40,-1.1186,-.29011,.075921
33,41,.40267,.94967,.075921
33,42,1.9003,.28845,.075921
33,43,-1.4387,-2.8523,.075921
33,44,1.1094,.040499,.075921
33,45,-.062088,1.6109,.075921
33,46,.67876,2.3547,.075921
33,47,-.69951,-.20746,.075921
33,48,.073536,.3711,.075921
33,49,.74723,.2058,.075921
33,50,-.93938,-.042152,.075921
33,51,.32807,-.45541,.075921
33,52,.40267,.12315,.075921
33,53,-.26516,-.53806,.075921
33,54,1.4395,.2058,.075921
33,55,1.0396,.2058,.075921
33,56,.67876,.3711,.075921
33,57,1.3747,1.1976,.075921
33,58,1.4395,-.20746,.075921
33,59,-.33884,-.45541,.075921
33,60,.19415,-1.1166,.075921
33,61,-.85267,-.20746,.075921
33,62,1.8138,.28845,.075921
33,63,-.85267,-.53806,.075921
33,64,-.062088,-.1248,.075921
33,65,.26132,.2058,.075921
33,66,-.77611,.86701,.075921
33,67,.54434,.040499,.075921
33,68,-.062088,-.29011,.075921
33,69,.0043218,.12315,.075921
33,70,.67876,1.115,.075921
33,71,1.1094,.86701,.075921
33,72,-.69951,.2058,.075921
33,73,-.85267,-.29011,.075921
33,74,-.33884,-.20746,.075921
33,75,.96759,.3711,.075921
33,76,-.77611,.040499,.075921
33,77,.26132,-.29011,.075921
34,1,.47819,1.8588,-.36004
34,2,.073536,-.53806,-.36004
34,3,-.33884,.28845,-.36004
34,4,-2.7527,-1.8605,-.36004
34,5,-2.2917,-2.6043,-.36004
34,6,.61073,.12315,-.36004
34,7,-1.8367,-1.2819,-.36004
34,8,1.4395,.12315,-.36004
34,9,-.62305,.86701,-.36004
34,10,.96759,-.20746,-.36004
34,11,-3.0595,-.86867,-.36004
34,12,.19415,.45376,-.36004
34,13,-1.4387,-1.1993,-.36004
34,14,-1.6237,-2.2737,-.36004
34,15,1.2405,.94967,-.36004
34,16,1.3747,.86701,-.36004
34,17,1.4395,1.3629,-.36004
34,18,-1.6237,-2.8523,-.36004
34,19,-1.5267,-.53806,-.36004
34,20,1.3747,2.3547,-.36004
34,21,-.33884,-.78602,-.36004
34,22,-1.2195,-2.2737,-.36004
34,23,-.69951,.2058,-.36004
